"country","region","infected","deaths","recoveries","long","lat","last_updated"
"Philippines","City of San Pedro","9","","","121.040352","14.34918","2020-04-07 21:45:39"
"Philippines","Tuguegarao City","8","","","121.749287","17.61034","2020-04-07 21:45:39"
"Philippines","City of Dasmarinas","8","","","120.964624","14.313355","2020-04-07 21:45:39"
"Philippines","City of Malolos","7","","","120.824107","14.832804","2020-04-07 21:45:39"
"Philippines","City of San Jose del Monte","7","","","121.083586","14.815957","2020-04-07 21:45:39"
"Philippines","Imus City","7","","","120.93514","14.396487","2020-04-07 21:45:39"
"Philippines","City of Calamba","7","","","121.12031","14.187204","2020-04-07 21:45:39"
"Philippines","Bacolod City","7","","","122.98505","10.64875","2020-04-07 21:45:39"
"Philippines","City of Gapan","6","","","121.007496","15.285332","2020-04-07 21:45:39"
"Philippines","City of Tagum","6","","","125.795793","7.431254","2020-04-07 21:45:39"
"Philippines","Pateros","6","","","121.069479","14.545097","2020-04-07 21:45:39"
"Philippines","City of Meycauayan","5","","","120.967938","14.752384","2020-04-07 21:45:39"
"Philippines","City of General Trias","5","","","120.900799","14.322366","2020-04-07 21:45:39"
"Philippines","Lambunao","5","","","122.390234","11.108896","2020-04-07 21:45:39"
"Philippines","Marawi City","5","","","124.296624","8.021223","2020-04-07 21:45:39"
"Philippines","Bulacan","4","","","120.870971","14.768029","2020-04-07 21:45:39"
"Philippines","Marilao","4","","","120.971284","14.772859","2020-04-07 21:45:39"
"Philippines","City of San Fernando","4","","","120.658311","15.067681","2020-04-07 21:45:39"
"Philippines","City of Tarlac","4","","","120.596146","15.481466","2020-04-07 21:45:39"
"Philippines","Olongapo City","4","","","120.306473","14.826789","2020-04-07 21:45:39"
"Philippines","City of Tanauan","4","","","121.098777","14.094421","2020-04-07 21:45:39"
"Philippines","Rodriguez","4","","","121.218482","14.77272","2020-04-07 21:45:39"
"Philippines","Zamboanga City","4","","","122.145241","7.15592","2020-04-07 21:45:39"
"Philippines","Iligan City","4","","","124.372787","8.231113","2020-04-07 21:45:39"
